t(s), cv(%), R($), iR($), C($), iC($), d
16762,61.425,4936935.09,5174570.086,55997404.52,12934413.58,18.1
16763,61.425,4937387.348,5175041.319,55998036.46,12935185.19,18.1
16764,61.425,4937768.436,5175432.482,55998668.41,12935956.79,18.1
16765,61.425,4938670.651,5176357.472,55999300.35,12936728.4,18.1
16766,61.425,4939291.476,5176997.037,55999932.3,12937500,18.1
16767,61.425,4939558.722,5177345.575,56000564.24,12938271.61,18.1
16768,61.425,4940297.922,5178149.305,56001196.19,12939043.21,18.1
16769,61.425,4941062.932,5178929.621,56001828.13,12939814.82,18.1
16770,61.425,4941572.927,5179481.91,56002460.08,12940586.42,18.1
16771,61.425,4941872.966,5179823.903,56003092.02,12941358.03,18.1
16772,61.425,4942659.911,5180638.385,56003723.96,12942129.63,18.1
16773,61.425,4943566.036,5181572.29,56004355.91,12942901.24,18.1
16774,61.425,4943887.713,5181912.562,56004987.85,12943672.84,18.1
16775,61.425,4944235.033,5182266.941,56005619.8,12944444.44,18.1
16776,61.425,4945086.15,5183150.426,56006251.74,12945216.05,18.1
16777,61.425,4945533.976,5183668.912,56006883.69,12945987.65,18.1
16778,61.425,4945789.997,5183946.562,56007515.63,12946759.26,18.1
16779,61.425,4946510.589,5184706.663,56008147.58,12947530.86,18.1
16780,61.425,4947191.687,5185391.286,56008779.52,12948302.47,18.1
16781,61.425,4947626.12,5185902.565,56009411.46,12949074.07,18.1
16782,61.425,4947959.998,5186240.696,56010043.41,12949845.68,18.1
16783,61.425,4948631.445,5186934.105,56010675.35,12950617.28,18.1
16784,61.425,4949462.944,5187795.051,56011307.3,12951388.89,18.1
16785,61.425,4949904.028,5188245.698,56011939.24,12952160.49,18.1
16786,61.425,4950303.542,5188654.362,56012571.19,12952932.1,18.1
16787,61.425,4951211.952,5189578.544,56013203.13,12953703.7,18.1
16788,61.425,4951776.173,5190160.401,56013835.08,12954475.31,18.1
16789,61.425,4952099.925,5190522.217,56014467.02,12955246.91,18.1
16790,61.425,4952887.63,5191360.921,56015098.96,12956018.52,18.1
16791,61.425,4953670.95,5192152.154,56015730.91,12956790.12,18.1
16792,61.425,4954192.805,5192680.644,56016362.85,12957561.73,18.1
16793,61.425,4954538.484,5193044.9,56016994.8,12958333.33,18.1
16794,61.425,4955352.17,5193873.193,56017626.74,12959104.94,18.1
16795,61.425,4956212.299,5194760.837,56018258.69,12959876.54,18.1
16796,61.425,4956444.112,5194997.66,56018890.63,12960648.15,18.1
16797,61.425,4956919.116,5195478.5,56019522.58,12961419.75,18.1
16798,61.425,4957757.065,5196337.389,56020154.52,12962191.36,18.1
16799,61.425,4958244.868,5196836.951,56020786.46,12962962.96,18.1
16800,61.425,4958557.803,5197153.447,56021418.41,12963734.57,18.1
16801,61.425,4959325.357,5197930.333,56022050.35,12964506.17,18.1
16802,61.425,4960002.99,5198619.985,56022682.3,12965277.78,18.1
16803,61.425,4960376.513,5199104.795,56023314.24,12966049.38,18.1
16804,61.425,4960721.909,5199457.455,56023946.19,12966820.99,18.1
16805,61.425,4961404.044,5200155.45,56024578.13,12967592.59,18.1
16806,61.425,4962185.245,5201000.637,56025210.08,12968364.2,18.1
16807,61.425,4962552.639,5201432.378,56025842.02,12969135.8,18.1
16808,61.425,4963022.064,5201915.751,56026473.96,12969907.41,18.1
16809,61.425,4963926.909,5202846.069,56027105.91,12970679.01,18.1
16810,61.425,4964485.608,5203408.947,56027737.85,12971450.62,18.1
16811,61.425,4964836.995,5203765.874,56028369.8,12972222.22,18.1
16812,61.425,4965649.337,5204591.099,56029001.74,12972993.83,18.1
16813,61.425,4966440.004,5205389.354,56029633.69,12973765.43,18.1
16814,61.425,4966928.378,5205915.055,56030265.63,12974537.04,18.1
16815,61.425,4967290.968,5206291.282,56030897.58,12975308.64,18.1
16816,61.425,4968086.754,5207129.043,56031529.52,12976080.25,18.1
16817,61.425,4968893.171,5207950.845,56032161.46,12976851.85,18.1
16818,61.425,4969100.413,5208178.052,56032793.41,12977623.46,18.1
16819,61.425,4969673.566,5208854.406,56033425.35,12978395.06,18.1
16820,61.425,4970474.867,5209686.862,56034057.3,12979166.67,18.1
16821,61.425,4970843.098,5210087.062,56034689.24,12979938.27,18.1
16822,61.425,4971130.504,5210433.057,56035321.19,12980709.88,18.1
16823,61.425,4971890.598,5211225.763,56035953.13,12981481.48,18.1
16824,61.425,4972571.326,5211986.596,56036585.08,12982253.09,18.1
16825,61.425,4973010.172,5212450.976,56037217.02,12983024.69,18.1
16826,61.425,4973363.037,5212813.382,56037848.96,12983796.3,18.1
16827,61.425,4974054.309,5213526.489,56038480.91,12984567.9,18.1
16828,61.425,4974812.981,5214335.52,56039112.85,12985339.51,18.1
16829,61.425,4975074.441,5214622.219,56039744.8,12986111.11,18.1
16830,61.425,4975644.642,5215246.355,56040376.74,12986882.72,18.1
16831,61.425,4976506.585,5216138.347,56041008.69,12987654.32,18.1
16832,61.425,4977011.581,5216709.001,56041640.63,12988425.93,18.1
16833,61.425,4977325.508,5217034.521,56042272.58,12989197.53,18.1
16834,61.425,4978072.524,5217862.672,56042904.52,12989969.14,18.1
16835,61.425,4978860.096,5218666.373,56043536.46,12990740.74,18.1
16836,61.425,4979347.213,5219188.798,56044168.41,12991512.35,18.1
16837,61.425,4979696.747,5219565.269,56044800.35,12992283.95,18.1
16838,61.425,4980521.287,5220403.506,56045432.3,12993055.56,18.1
16839,61.425,4981256.54,5221159.995,56046064.24,12993827.16,18.1
16840,61.425,4981483.332,5221408.317,56046696.19,12994598.77,18.1
16841,61.425,4982189.869,5222123.265,56047328.13,12995370.37,18.1
16842,61.425,4983041.353,5223017.901,56047960.08,12996141.98,18.1
16843,61.425,4983410.999,5223407.121,56048592.02,12996913.58,18.1
16844,61.425,4983765.156,5223770.686,56049223.96,12997685.19,18.1
16845,61.425,4984516.159,5224556.659,56049855.91,12998456.79,18.1
16846,61.425,4985246.969,5225313.517,56050487.85,12999228.4,18.1
16847,61.425,4985688.965,5225761.077,56051119.8,13000000,18.1
16848,61.425,4986045.473,5226122.491,56051751.74,13000771.61,18.1
16849,61.425,4986740.119,5226831.041,56052383.69,13001543.21,18.1
16850,61.425,4987436.662,5227549.762,56053015.63,13002314.82,18.1
16851,61.425,4987708.285,5227827.105,56053647.58,13003086.42,18.1
16852,61.425,4988388.385,5228524.619,56054279.52,13003858.03,18.1
16853,61.425,4989280.938,5229427.168,56054911.46,13004629.63,18.1
16854,61.425,4989799.913,5229960.721,56055543.41,13005401.24,18.1
16855,61.425,4990127.664,5230310.09,56056175.35,13006172.84,18.1
16856,61.425,4990882.074,5231128.913,56056807.3,13006944.44,18.1
16857,61.425,4991662.549,5231926.338,56057439.24,13007716.05,18.1
16858,61.425,4992101.474,5232389.515,56058071.19,13008487.65,18.1
16859,61.425,4992470.852,5232784.53,56058703.13,13009259.26,18.1
16860,61.425,4993275.02,5233605.117,56059335.08,13010030.86,18.1
16861,61.425,4993980.3,5234314.834,56059967.02,13010802.47,18.1
16862,61.425,4994279.675,5234616.729,56060598.96,13011574.07,18.1
16863,61.425,4995036.961,5235430.016,56061230.91,13012345.68,18.1
16864,61.425,4995920.117,5236329.073,56061862.85,13013117.28,18.1
16865,61.425,4996267.343,5236706.495,56062494.8,13013888.89,18.1
16866,61.425,4996634.1,5237075.361,56063126.74,13014660.49,18.1
16867,61.425,4997401.731,5237873.542,56063758.69,13015432.1,18.1
16868,61.425,4998054.934,5238567.938,56064390.63,13016203.7,18.1
16869,61.425,4998453.957,5239013.045,56065022.58,13016975.31,18.1
16870,61.425,4998825.192,5239392.533,56065654.52,13017746.91,18.1
16871,61.425,4999595.519,5240181.253,56066286.46,13018518.52,18.1
16872,61.425,5000113.422,5240750.998,56066918.41,13019290.12,18.1
16873,61.425,5000415.968,5241060.494,56067550.35,13020061.73,18.1
16874,61.425,5001095.954,5241755.819,56068182.3,13020833.33,18.1
16875,61.425,5001983.79,5242658.936,56068814.24,13021604.94,18.1
16876,61.425,5002473.845,5243173.178,56069446.19,13022376.54,18.1
16877,61.425,5002843.539,5243551.579,56070078.13,13023148.15,18.1
16878,61.425,5003609.081,5244348.462,56070710.08,13023919.75,18.1
16879,61.425,5004332.317,5245089.499,56071342.02,13024691.36,18.1
16880,61.425,5004750.743,5245532.203,56071973.96,13025462.96,18.1
16881,61.425,5005143.695,5246037.687,56072605.91,13026234.57,18.1
16882,61.425,5005940.228,5246858.198,56073237.85,13027006.17,18.1
16883,61.425,5006531.889,5247493.51,56073869.8,13027777.78,18.1
16884,61.425,5006790.591,5247782.943,56074501.74,13028549.38,18.1
16885,61.425,5007578.435,5248619.916,56075133.69,13029320.99,18.1
16886,61.425,5008461.049,5249519.801,56075765.63,13030092.59,18.1
16887,61.425,5008809.155,5249883.307,56076397.58,13030864.2,18.1
16888,61.425,5009175.672,5250263.835,56077029.52,13031635.8,18.1
16889,61.425,5009979.226,5251075.296,56077661.46,13032407.41,18.1
16890,61.425,5010604.792,5251792.283,56078293.41,13033179.01,18.1
16891,61.425,5010827.758,5252042.629,56078925.35,13033950.62,18.1
16892,61.425,5011320.018,5252553.91,56079557.3,13034722.22,18.1
16893,61.425,5012083.815,5253385.76,56080189.24,13035493.83,18.1
16894,61.425,5012580.24,5253916.345,56080821.19,13036265.43,18.1
16895,61.425,5012830.576,5254198.938,56081453.13,13037037.04,18.1
16896,61.425,5013540.872,5254953.781,56082085.08,13037808.64,18.1
16897,61.425,5014460.36,5255891.584,56082717.02,13038580.25,18.1
16898,61.425,5014959.321,5256405.044,56083348.96,13039351.85,18.1
16899,61.425,5015303.416,5256785.05,56083980.91,13040123.46,18.1
16900,61.425,5016126.237,5257625.355,56084612.85,13040895.06,18.1
16901,61.425,5016818.727,5258335.754,56085244.8,13041666.67,18.1
16902,61.425,5017241.944,5258782.673,56085876.74,13042438.27,18.1
16903,61.425,5017785.821,5259347.492,56086508.69,13043209.88,18.1
16904,61.425,5018638.429,5260204.472,56087140.63,13043981.48,18.1
16905,61.425,5019166.722,5260768.238,56087772.58,13044753.09,18.1
16906,61.425,5019502.104,5261109.836,56088404.52,13045524.69,18.1
16907,61.425,5020326.313,5261957.195,56089036.46,13046296.3,18.1
16908,61.425,5021181.518,5262844.796,56089668.41,13047067.9,18.1
16909,61.425,5021544.414,5263211.096,56090300.35,13047839.51,18.1
16910,61.425,5021920.353,5263591.039,56090932.3,13048611.11,18.1
16911,61.425,5022741.814,5264420.624,56091564.24,13049382.72,18.1
16912,61.425,5023392.565,5265086.062,56092196.19,13050154.32,18.1
16913,61.425,5023610.857,5265315.649,56092828.13,13050925.93,18.1
16914,61.425,5024270.949,5266023.311,56093460.08,13051697.53,18.1
16915,61.425,5025055.918,5266816.443,56094092.02,13052469.14,18.1
16916,61.425,5025481.256,5267266.948,56094723.96,13053240.74,18.1
16917,61.425,5025793.135,5267583.395,56095355.91,13054012.35,18.1
16918,61.425,5026543.578,5268353.051,56095987.85,13054783.95,18.1
16919,61.425,5027338.022,5269259.24,56096619.8,13055555.56,18.1
16920,61.425,5027821.841,5269746.933,56097251.74,13056327.16,18.1
16921,61.425,5028203.099,5270145.006,56097883.69,13057098.77,18.1
16922,61.425,5029024.532,5270977.412,56098515.63,13057870.37,18.1
16923,61.425,5029682.217,5271660.013,56099147.58,13058641.98,18.1
16924,61.425,5030022.858,5272007.861,56099779.52,13059413.58,18.1
16925,61.425,5030603.594,5272644.419,56100411.46,13060185.19,18.1
16926,61.425,5031408.103,5273460.357,56101043.41,13060956.79,18.1
16927,61.425,5031938.755,5274011.634,56101675.35,13061728.4,18.1
16928,61.425,5032286.622,5274361.872,56102307.3,13062500,18.1
16929,61.425,5033156.306,5275248.118,56102939.24,13063271.61,18.1
16930,61.425,5033997.174,5276125.622,56103571.19,13064043.21,18.1
16931,61.425,5034363.7,5276546.466,56104203.13,13064814.82,18.1
16932,61.425,5034735.549,5276926.167,56104835.08,13065586.42,18.1
16933,61.425,5035525.73,5277722.92,56105467.02,13066358.03,18.1
16934,61.425,5036109.973,5278370.945,56106098.96,13067129.63,18.1
16935,61.425,5036362.44,5278636.658,56106730.91,13067901.24,18.1
16936,61.425,5037063.309,5279354.997,56107362.85,13068672.84,18.1
16937,61.425,5037913.646,5280247.978,56107994.8,13069444.44,18.1
16938,61.425,5038312.801,5280691.936,56108626.74,13070216.05,18.1
16939,61.425,5038644.987,5281036.631,56109258.69,13070987.65,18.1
16940,61.425,5039380.769,5281809.007,56109890.63,13071759.26,18.1
16941,61.425,5040181.689,5282693.691,56110522.58,13072530.86,18.1
16942,61.425,5040625.094,5283152.66,56111154.52,13073302.47,18.1
16943,61.425,5041005.54,5283548.247,56111786.46,13074074.07,18.1
16944,61.425,5041768.656,5284370.348,56112418.41,13074845.68,18.1
16945,61.425,5042309.124,5285023.801,56113050.35,13075617.28,18.1
16946,61.425,5042596.874,5285335.082,56113682.3,13076388.89,18.1
16947,61.425,5043230.265,5286027.052,56114314.24,13077160.49,18.1
16948,61.425,5044043.585,5286846.22,56114946.19,13077932.1,18.1
16949,61.425,5044530.348,5287383.771,56115578.13,13078703.7,18.1
16950,61.425,5044866.249,5287749.748,56116210.08,13079475.31,18.1
16951,61.425,5045736.068,5288642.958,56116842.02,13080246.91,18.1
16952,61.425,5046564.381,5289483.456,56117473.96,13081018.52,18.1
16953,61.425,5046884.267,5289840.693,56118105.91,13081790.12,18.1
16954,61.425,5047322.643,5290285.894,56118737.85,13082561.73,18.1
16955,61.425,5048106.403,5291116.181,56119369.8,13083333.33,18.1
16956,61.425,5048702.159,5291734.929,56120001.74,13084104.94,18.1
16957,61.425,5048941.239,5292043.825,56120633.69,13084876.54,18.1
16958,61.425,5049636.564,5292794.314,56121265.63,13085648.15,18.1
16959,61.425,5050518.784,5293697.007,56121897.58,13086419.75,18.1
16960,61.425,5050944.349,5294129.908,56122529.52,13087191.36,18.1
16961,61.425,5051230.082,5294479.124,56123161.46,13087962.96,18.1
16962,61.425,5051974.602,5295269.037,56123793.41,13088734.57,18.1
16963,61.425,5052768.463,5296118.806,56124425.35,13089506.17,18.1
16964,61.425,5053202.28,5296572.306,56125057.3,13090277.78,18.1
16965,61.425,5053625.411,5297019.622,56125689.24,13091049.38,18.1
16966,61.425,5054414.739,5297838.956,56126321.19,13091820.99,18.1
16967,61.425,5054938.855,5298406.164,56126953.13,13092592.59,18.1
16968,61.425,5055279.72,5298759.447,56127585.08,13093364.2,18.1
16969,61.425,5055909.784,5299400.98,56128217.02,13094135.8,18.1
16970,61.425,5056740.092,5300240.126,56128848.96,13094907.41,18.1
16971,61.425,5057259.521,5300763.942,56129480.91,13095679.01,18.1
16972,61.425,5057639.407,5301150.438,56130112.85,13096450.62,18.1
16973,61.425,5058504.457,5302043.529,56130744.8,13097222.22,18.1
16974,61.425,5059272.538,5302826.582,56131376.74,13097993.83,18.1
16975,61.425,5059571.598,5303129.844,56132008.69,13098765.43,18.1
16976,61.425,5060189.865,5303763.884,56132640.63,13099537.04,18.1
16977,61.425,5060996.659,5304578.888,56133272.58,13100308.64,18.1
16978,61.425,5061556.422,5305145.381,56133904.52,13101080.25,18.1
16979,61.425,5061860.431,5305472.944,56134536.46,13101851.85,18.1
16980,61.425,5062616.363,5306254.522,56135168.41,13102623.46,18.1
16981,61.425,5063524.129,5307193.871,56135800.35,13103395.06,18.1
16982,61.425,5063941.116,5307618.801,56136432.3,13104166.67,18.1
16983,61.425,5064297.904,5307985.633,56137064.24,13104938.27,18.1
16984,61.425,5065094.533,5308794.961,56137696.19,13105709.88,18.1
16985,61.425,5065840.862,5309557.633,56138328.13,13106481.48,18.1
16986,61.425,5066102.317,5309822.911,56138960.08,13107253.09,18.1
16987,61.425,5066627.968,5310368.692,56139592.02,13108024.69,18.1
16988,61.425,5067385.037,5311141.157,56140223.96,13108796.3,18.1
16989,61.425,5067924.521,5311681.685,56140855.91,13109567.9,18.1
16990,61.425,5068229.681,5311990.256,56141487.85,13110339.51,18.1
16991,61.425,5068896.738,5312665.718,56142119.8,13111111.11,18.1
16992,61.425,5069771.838,5313551.494,56142751.74,13111882.72,18.1
16993,61.425,5070223.529,5314086.462,56143383.69,13112654.32,18.1
16994,61.425,5070602.911,5314476.127,56144015.63,13113425.93,18.1
16995,61.425,5071473.946,5315378.639,56144647.58,13114197.53,18.1
16996,61.425,5072152.581,5316089.361,56145279.52,13114969.14,18.1
16997,61.425,5072439.544,5316423.247,56145911.46,13115740.74,18.1
16998,61.425,5073131.405,5317141.384,56146543.41,13116512.35,18.1
16999,61.425,5073928.525,5317950.352,56147175.35,13117283.95,18.1
17000,61.425,5074410.519,5318440.876,56147807.3,13118055.56,18.1
17001,61.425,5074782.245,5318817.183,56148439.24,13118827.16,18.1
17002,61.425,5075566.8,5319606.362,56149071.19,13119598.77,18.1
17003,61.425,5076466.929,5320543.284,56149703.13,13120370.37,18.1
17004,61.425,5076848.944,5320951.415,56150335.08,13121141.98,18.1
17005,61.425,5077212.275,5321317.18,56150967.02,13121913.58,18.1
17006,61.425,5077953.088,5322123.879,56151598.96,13122685.19,18.1
17007,61.425,5078568.987,5322813.286,56152230.91,13123456.79,18.1
17008,61.425,5078789.049,5323077.725,56152862.85,13124228.4,18.1
17009,61.425,5079387.248,5323803.604,56153494.8,13125000,18.1
17010,61.425,5080142.081,5324579.028,56154126.74,13125771.61,18.1
17011,61.425,5080598.328,5325061.931,56154758.69,13126543.21,18.1
17012,61.425,5080863.919,5325396.693,56155390.63,13127314.82,18.1
17013,61.425,5081510.461,5326076.403,56156022.58,13128086.42,18.1
17014,61.425,5082387.962,5326973.348,56156654.52,13128858.03,18.1
17015,61.425,5082859.381,5327479.365,56157286.46,13129629.63,18.1
17016,61.425,5083262.147,5327885.233,56157918.41,13130401.24,18.1
17017,61.425,5084172.958,5328815.683,56158550.35,13131172.84,18.1
17018,61.425,5084807.097,5329468.538,56159182.3,13131944.44,18.1
17019,61.425,5085079.796,5329780.368,56159814.24,13132716.05,18.1
17020,61.425,5085795.919,5330574.708,56160446.19,13133487.65,18.1
17021,61.425,5086604.341,5331390.3,56161078.13,13134259.26,18.1
17022,61.425,5087080.599,5331907.357,56161710.08,13135030.86,18.1
17023,61.425,5087421.455,5332293.88,56162342.02,13135802.47,18.1
17024,61.425,5088209.629,5333112.415,56162973.96,13136574.07,18.1
17025,61.425,5089118.938,5334052.022,56163605.91,13137345.68,18.1
17026,61.425,5089495.973,5334473.368,56164237.85,13138117.28,18.1
17027,61.425,5089833.774,5334834.831,56164869.8,13138888.89,18.1
17028,61.425,5090663.926,5335722.739,56165501.74,13139660.49,18.1
17029,61.425,5091165.928,5336250.66,56166133.69,13140432.1,18.1
17030,61.425,5091400.209,5336551.226,56166765.63,13141203.7,18.1
17031,61.425,5092122.603,5337298.497,56167397.58,13141975.31,18.1
17032,61.425,5092877.765,5338077.025,56168029.52,13142746.91,18.1
17033,61.425,5093344.52,5338545.355,56168661.46,13143518.52,18.1
17034,61.425,5093703.613,5338909.134,56169293.41,13144290.12,18.1
17035,61.425,5094370.822,5339593.224,56169925.35,13145061.73,18.1
17036,61.425,5095215.63,5340464.349,56170557.3,13145833.33,18.1
17037,61.425,5095674.579,5340929.361,56171189.24,13146604.94,18.1
17038,61.425,5096078.757,5341337.361,56171821.19,13147376.54,18.1
17039,61.425,5096985.096,5342271.712,56172453.13,13148148.15,18.1
17040,61.425,5097590.61,5342888.239,56173085.08,13148919.75,18.1
17041,61.425,5097898.903,5343208.191,56173717.02,13149691.36,18.1
17042,61.425,5098690.001,5344043.577,56174348.96,13150462.96,18.1
17043,61.425,5099493.069,5344863.076,56174980.91,13151234.57,18.1
17044,61.425,5100001.936,5345381.22,56175612.85,13152006.17,18.1
17045,61.425,5100385.844,5345778.661,56176244.8,13152777.78,18.1
17046,61.425,5101198.339,5346607.719,56176876.74,13153549.38,18.1
17047,61.425,5102021.891,5347503.508,56177508.69,13154320.99,18.1
17048,61.425,5102311.555,5347800.348,56178140.63,13155092.59,18.1
17049,61.425,5102749.478,5348242.344,56178772.58,13155864.2,18.1
