# t(s), cv(%), R($), iR($), C($), iC($), d
495.000,75.000,1.724,1.724,771.605,771.605,0.000
496.000,75.000,0.904,0.904,771.605,771.605,0.000
497.000,75.000,2.632,2.632,771.605,771.605,0.000
498.000,75.000,2.287,2.287,771.605,771.605,0.000
499.000,75.000,2.017,2.017,771.605,771.605,0.000
500.000,75.000,1.366,1.366,771.605,771.605,0.000
501.000,75.000,2.633,2.633,771.605,771.605,0.000
502.000,75.000,3.084,3.084,771.605,771.605,0.000
503.000,75.000,0.680,0.680,771.605,771.605,0.000
504.000,75.000,1.135,1.135,771.605,771.605,0.000
505.000,75.000,8.493,8.493,771.605,771.605,0.000
506.000,75.000,0.975,0.975,771.605,771.605,0.000
507.000,75.000,0.589,0.589,771.605,771.605,0.000
508.000,75.000,2.652,2.652,771.605,771.605,0.000
509.000,75.000,3.463,3.463,771.605,771.605,0.000
510.000,75.000,0.772,0.772,771.605,771.605,0.000
511.000,75.000,0.795,0.795,771.605,771.605,0.000
512.000,75.000,2.686,2.686,771.605,771.605,0.000
513.000,75.000,2.005,2.005,771.605,771.605,0.000
514.000,75.000,0.298,0.298,771.605,771.605,0.000
515.000,75.000,1.256,1.256,771.605,771.605,0.000
516.000,75.000,2.293,2.293,771.605,771.605,0.000
517.000,75.000,1.647,1.647,771.605,771.605,0.000
518.000,75.000,0.524,0.524,771.605,771.605,0.000
519.000,75.000,2.288,2.288,771.605,771.605,0.000
520.000,75.000,2.355,2.355,771.605,771.605,0.000
521.000,75.000,4.494,4.494,771.605,771.605,0.000
522.000,75.000,1.168,1.168,771.605,771.605,0.000
523.000,75.000,3.272,3.272,771.605,771.605,0.000
524.000,75.000,2.036,2.036,771.605,771.605,0.000
525.000,75.000,0.790,0.790,771.605,771.605,0.000
526.000,75.000,1.842,1.842,771.605,771.605,0.000
527.000,75.000,2.625,2.625,771.605,771.605,0.000
528.000,75.000,1.030,1.030,771.605,771.605,0.000
529.000,75.000,0.707,0.707,771.605,771.605,0.000
530.000,75.000,1.907,1.907,771.605,771.605,0.000
531.000,75.000,4.185,4.185,771.605,771.605,0.000
532.000,75.000,1.413,1.413,771.605,771.605,0.000
533.000,75.000,1.152,1.152,771.605,771.605,0.000
534.000,75.000,2.469,2.469,771.605,771.605,0.000
535.000,75.000,2.007,2.007,771.605,771.605,0.000
536.000,75.000,0.892,0.892,771.605,771.605,0.000
537.000,75.000,2.001,2.001,771.605,771.605,0.000
538.000,75.000,2.965,2.965,771.605,771.605,0.000
539.000,75.000,1.109,1.109,771.605,771.605,0.000
540.000,75.000,0.802,0.802,771.605,771.605,0.000
541.000,75.000,3.109,3.109,771.605,771.605,0.000
542.000,75.000,2.498,2.498,771.605,771.605,0.000
543.000,75.000,1.172,1.172,771.605,771.605,0.000
544.000,75.000,1.630,1.630,771.605,771.605,0.000
545.000,75.000,2.194,2.194,771.605,771.605,0.000
546.000,75.000,5.798,5.798,771.605,771.605,0.000
547.000,75.000,0.686,0.686,771.605,771.605,0.000
548.000,75.000,1.363,1.363,771.605,771.605,0.000
549.000,75.000,6.924,6.924,771.605,771.605,0.000
550.000,75.000,1.837,1.837,771.605,771.605,0.000
551.000,75.000,1.390,1.390,771.605,771.605,0.000
552.000,75.000,1.436,1.436,771.605,771.605,0.000
553.000,75.000,2.693,2.693,771.605,771.605,0.000
554.000,75.000,0.706,0.706,771.605,771.605,0.000
555.000,75.000,1.420,1.420,771.605,771.605,0.000
556.000,75.000,3.858,3.858,771.605,771.605,0.000
557.000,75.000,2.259,2.259,771.605,771.605,0.000
558.000,75.000,0.686,0.686,771.605,771.605,0.000
559.000,75.000,2.781,2.781,771.605,771.605,0.000
560.000,75.000,2.758,2.758,771.605,771.605,0.000
561.000,75.000,1.042,1.042,771.605,771.605,0.000
562.000,75.000,0.889,0.889,771.605,771.605,0.000
563.000,75.000,2.235,2.235,771.605,771.605,0.000
564.000,75.000,2.409,2.409,771.605,771.605,0.000
565.000,75.000,1.149,1.149,771.605,771.605,0.000
566.000,75.000,1.560,1.560,771.605,771.605,0.000
567.000,75.000,3.443,3.443,771.605,771.605,0.000
568.000,75.000,1.827,1.827,771.605,771.605,0.000
569.000,75.000,1.114,1.114,771.605,771.605,0.000
570.000,75.000,2.454,2.454,771.605,771.605,0.000
571.000,75.000,5.255,5.255,771.605,771.605,0.000
572.000,75.000,0.934,0.934,771.605,771.605,0.000
573.000,75.000,0.630,0.630,771.605,771.605,0.000
574.000,75.000,3.102,3.102,771.605,771.605,0.000
575.000,75.000,2.448,2.448,771.605,771.605,0.000
576.000,75.000,0.636,0.636,771.605,771.605,0.000
577.000,75.000,2.020,2.020,771.605,771.605,0.000
578.000,75.000,2.708,2.708,771.605,771.605,0.000
579.000,75.000,1.444,1.444,771.605,771.605,0.000
580.000,75.000,1.735,1.735,771.605,771.605,0.000
581.000,75.000,2.253,2.253,771.605,771.605,0.000
582.000,75.000,3.189,3.189,771.605,771.605,0.000
583.000,75.000,1.132,1.132,771.605,771.605,0.000
584.000,75.000,0.919,0.919,771.605,771.605,0.000
585.000,75.000,3.294,3.294,771.605,771.605,0.000
586.000,75.000,2.242,2.242,771.605,771.605,0.000
587.000,75.000,1.460,1.460,771.605,771.605,0.000
588.000,75.000,1.420,1.420,771.605,771.605,0.000
589.000,75.000,2.367,2.367,771.605,771.605,0.000
590.000,75.000,5.300,5.300,771.605,771.605,0.000
591.000,75.000,0.783,0.783,771.605,771.605,0.000
592.000,75.000,2.779,2.779,771.605,771.605,0.000
593.000,75.000,2.318,2.318,771.605,771.605,0.000
594.000,75.000,1.252,1.252,771.605,771.605,0.000
595.000,75.000,1.238,1.238,771.605,771.605,0.000
596.000,75.000,1.976,1.976,771.605,771.605,0.000
597.000,75.000,4.725,4.725,771.605,771.605,0.000
598.000,75.000,0.659,0.659,771.605,771.605,0.000
599.000,75.000,1.309,1.309,771.605,771.605,0.000
600.000,75.000,2.456,2.456,771.605,771.605,0.000
601.000,75.000,2.082,2.082,771.605,771.605,0.000
602.000,75.000,0.951,0.951,771.605,771.605,0.000
603.000,75.000,2.020,2.020,771.605,771.605,0.000
604.000,75.000,2.634,2.634,771.605,771.605,0.000
605.000,75.000,1.327,1.327,771.605,771.605,0.000
606.000,75.000,1.294,1.294,771.605,771.605,0.000
607.000,75.000,3.161,3.161,771.605,771.605,0.000
608.000,75.000,2.197,2.197,771.605,771.605,0.000
609.000,75.000,0.900,0.900,771.605,771.605,0.000
610.000,75.000,1.947,1.947,771.605,771.605,0.000
611.000,75.000,2.806,2.806,771.605,771.605,0.000
612.000,75.000,3.846,3.846,771.605,771.605,0.000
613.000,75.000,0.523,0.523,771.605,771.605,0.000
614.000,75.000,1.346,1.346,771.605,771.605,0.000
615.000,75.000,2.178,2.178,771.605,771.605,0.000
616.000,75.000,1.452,1.452,771.605,771.605,0.000
617.000,75.000,1.027,1.027,771.605,771.605,0.000
618.000,75.000,3.366,3.366,771.605,771.605,0.000
619.000,75.000,2.425,2.425,771.605,771.605,0.000
620.000,75.000,0.528,0.528,771.605,771.605,0.000
621.000,75.000,2.219,2.219,771.605,771.605,0.000
622.000,75.000,2.084,2.084,771.605,771.605,0.000
623.000,75.000,1.116,1.116,771.605,771.605,0.000
624.000,75.000,0.710,0.710,771.605,771.605,0.000
625.000,75.000,3.917,3.917,771.605,771.605,0.000
626.000,75.000,2.547,2.547,771.605,771.605,0.000
627.000,75.000,1.581,1.581,771.605,771.605,0.000
628.000,75.000,2.106,2.106,771.605,771.605,0.000
629.000,75.000,2.826,2.826,771.605,771.605,0.000
630.000,75.000,2.321,2.321,771.605,771.605,0.000
631.000,75.000,0.997,0.997,771.605,771.605,0.000
632.000,75.000,2.974,2.974,771.605,771.605,0.000
633.000,75.000,3.926,3.926,771.605,771.605,0.000
634.000,75.000,2.734,2.734,771.605,771.605,0.000
635.000,75.000,0.926,0.926,771.605,771.605,0.000
636.000,75.000,2.756,2.756,771.605,771.605,0.000
637.000,75.000,4.237,4.237,771.605,771.605,0.000
638.000,75.000,0.566,0.566,771.605,771.605,0.000
639.000,75.000,1.463,1.463,771.605,771.605,0.000
640.000,75.000,5.169,5.169,771.605,771.605,0.000
641.000,75.000,2.173,2.173,771.605,771.605,0.000
642.000,75.000,1.128,1.128,771.605,771.605,0.000
643.000,75.000,2.950,2.950,771.605,771.605,0.000
644.000,75.000,3.270,3.270,771.605,771.605,0.000
645.000,75.000,1.096,1.096,771.605,771.605,0.000
646.000,75.000,2.113,2.113,771.605,771.605,0.000
647.000,75.000,2.861,2.861,771.605,771.605,0.000
648.000,75.000,2.405,2.405,771.605,771.605,0.000
649.000,75.000,0.829,0.829,771.605,771.605,0.000
650.000,75.000,1.693,1.693,771.605,771.605,0.000
651.000,75.000,3.577,3.577,771.605,771.605,0.000
652.000,75.000,1.956,1.956,771.605,771.605,0.000
653.000,75.000,1.854,1.854,771.605,771.605,0.000
654.000,75.000,4.142,4.142,771.605,771.605,0.000
655.000,75.000,2.446,2.446,771.605,771.605,0.000
656.000,75.000,1.416,1.416,771.605,771.605,0.000
657.000,75.000,1.081,1.081,771.605,771.605,0.000
658.000,75.000,2.386,2.386,771.605,771.605,0.000
659.000,75.000,2.445,2.445,771.605,771.605,0.000
660.000,75.000,1.224,1.224,771.605,771.605,0.000
661.000,75.000,1.245,1.245,771.605,771.605,0.000
662.000,75.000,5.257,5.257,771.605,771.605,0.000
663.000,75.000,1.645,1.645,771.605,771.605,0.000
664.000,75.000,1.124,1.124,771.605,771.605,0.000
665.000,75.000,2.159,2.159,771.605,771.605,0.000
666.000,75.000,5.372,5.372,771.605,771.605,0.000
667.000,75.000,1.192,1.192,771.605,771.605,0.000
668.000,75.000,1.036,1.036,771.605,771.605,0.000
669.000,75.000,6.398,6.398,771.605,771.605,0.000
670.000,75.000,2.548,2.548,771.605,771.605,0.000
671.000,75.000,0.989,0.989,771.605,771.605,0.000
672.000,75.000,1.467,1.467,771.605,771.605,0.000
673.000,75.000,4.372,4.372,771.605,771.605,0.000
674.000,75.000,3.189,3.189,771.605,771.605,0.000
675.000,75.000,1.989,1.989,771.605,771.605,0.000
676.000,75.000,3.233,3.233,771.605,771.605,0.000
677.000,75.000,3.475,3.475,771.605,771.605,0.000
678.000,75.000,1.476,1.476,771.605,771.605,0.000
679.000,75.000,0.757,0.757,771.605,771.605,0.000
680.000,75.000,3.179,3.179,771.605,771.605,0.000
681.000,75.000,4.815,4.815,771.605,771.605,0.000
682.000,75.000,0.822,0.822,771.605,771.605,0.000
683.000,75.000,1.833,1.833,771.605,771.605,0.000
684.000,75.000,4.223,4.223,771.605,771.605,0.000
685.000,75.000,1.586,1.586,771.605,771.605,0.000
686.000,75.000,0.804,0.804,771.605,771.605,0.000
687.000,75.000,3.124,3.124,771.605,771.605,0.000
688.000,75.000,2.673,2.673,771.605,771.605,0.000
689.000,75.000,0.726,0.726,771.605,771.605,0.000
690.000,75.000,0.861,0.861,771.605,771.605,0.000
691.000,75.000,4.689,4.689,771.605,771.605,0.000
692.000,75.000,1.942,1.942,771.605,771.605,0.000
693.000,75.000,0.490,0.490,771.605,771.605,0.000
694.000,75.000,6.364,6.364,771.605,771.605,0.000
695.000,75.000,2.689,2.689,771.605,771.605,0.000
696.000,75.000,2.007,2.007,771.605,771.605,0.000
697.000,75.000,1.492,1.492,771.605,771.605,0.000
698.000,75.000,2.827,2.827,771.605,771.605,0.000
699.000,75.000,2.681,2.681,771.605,771.605,0.000
700.000,75.000,1.257,1.257,771.605,771.605,0.000
701.000,75.000,0.792,0.792,771.605,771.605,0.000
702.000,75.000,3.279,3.279,771.605,771.605,0.000
703.000,75.000,4.437,4.437,771.605,771.605,0.000
704.000,75.000,0.914,0.914,771.605,771.605,0.000
705.000,75.000,1.994,1.994,771.605,771.605,0.000
706.000,75.000,2.800,2.800,771.605,771.605,0.000
707.000,75.000,4.217,4.217,771.605,771.605,0.000
708.000,75.000,0.850,0.850,771.605,771.605,0.000
709.000,75.000,2.584,2.584,771.605,771.605,0.000
710.000,75.000,6.023,6.023,771.605,771.605,0.000
711.000,75.000,1.281,1.281,771.605,771.605,0.000
712.000,75.000,2.128,2.128,771.605,771.605,0.000
713.000,75.000,3.207,3.207,771.605,771.605,0.000
714.000,75.000,3.237,3.237,771.605,771.605,0.000
715.000,75.000,0.909,0.909,771.605,771.605,0.000
716.000,75.000,3.917,3.917,771.605,771.605,0.000
717.000,75.000,3.683,3.683,771.605,771.605,0.000
718.000,75.000,1.210,1.210,771.605,771.605,0.000
719.000,75.000,1.481,1.481,771.605,771.605,0.000
720.000,75.000,3.007,3.007,771.605,771.605,0.000
721.000,75.000,2.526,2.526,771.605,771.605,0.000
722.000,75.000,3.374,3.374,771.605,771.605,0.000
723.000,75.000,1.909,1.909,771.605,771.605,0.000
724.000,75.000,3.193,3.193,771.605,771.605,0.000
725.000,75.000,3.096,3.096,771.605,771.605,0.000
726.000,75.000,0.461,0.461,771.605,771.605,0.000
727.000,75.000,1.916,1.916,771.605,771.605,0.000
728.000,75.000,2.570,2.570,771.605,771.605,0.000
729.000,75.000,1.503,1.503,771.605,771.605,0.000
730.000,75.000,1.114,1.114,771.605,771.605,0.000
731.000,75.000,2.199,2.199,771.605,771.605,0.000
732.000,75.000,5.773,5.773,771.605,771.605,0.000
733.000,75.000,1.213,1.213,771.605,771.605,0.000
734.000,75.000,1.225,1.225,771.605,771.605,0.000
735.000,75.000,7.357,7.357,771.605,771.605,0.000
736.000,75.000,2.243,2.243,771.605,771.605,0.000
737.000,75.000,0.763,0.763,771.605,771.605,0.000
738.000,75.000,2.345,2.345,771.605,771.605,0.000
739.000,75.000,2.937,2.937,771.605,771.605,0.000
740.000,75.000,1.578,1.578,771.605,771.605,0.000
741.000,75.000,0.874,0.874,771.605,771.605,0.000
742.000,75.000,3.803,3.803,771.605,771.605,0.000
743.000,75.000,3.075,3.075,771.605,771.605,0.000
744.000,75.000,0.865,0.865,771.605,771.605,0.000
745.000,75.000,1.378,1.378,771.605,771.605,0.000
746.000,75.000,3.858,3.858,771.605,771.605,0.000
747.000,75.000,2.567,2.567,771.605,771.605,0.000
748.000,75.000,3.292,3.292,771.605,771.605,0.000
749.000,75.000,2.460,2.460,771.605,771.605,0.000
750.000,75.000,5.209,5.209,771.605,771.605,0.000
751.000,75.000,1.378,1.378,771.605,771.605,0.000
752.000,75.000,0.968,0.968,771.605,771.605,0.000
753.000,75.000,3.284,3.284,771.605,771.605,0.000
754.000,75.000,2.630,2.630,771.605,771.605,0.000
755.000,75.000,0.797,0.797,771.605,771.605,0.000
756.000,75.000,1.887,1.887,771.605,771.605,0.000
757.000,75.000,4.613,4.613,771.605,771.605,0.000
758.000,75.000,1.564,1.564,771.605,771.605,0.000
759.000,75.000,0.631,0.631,771.605,771.605,0.000
760.000,75.000,2.675,2.675,771.605,771.605,0.000
761.000,75.000,2.538,2.538,771.605,771.605,0.000
762.000,75.000,1.421,1.421,771.605,771.605,0.000
763.000,75.000,1.812,1.812,771.605,771.605,0.000
764.000,75.000,3.385,3.385,771.605,771.605,0.000
765.000,75.000,3.218,3.218,771.605,771.605,0.000
766.000,75.000,0.692,0.692,771.605,771.605,0.000
767.000,75.000,1.532,1.532,771.605,771.605,0.000
768.000,75.000,2.434,2.434,771.605,771.605,0.000
769.000,75.000,1.818,1.818,771.605,771.605,0.000
770.000,75.000,1.137,1.137,771.605,771.605,0.000
771.000,75.000,3.703,3.703,771.605,771.605,0.000
772.000,75.000,2.639,2.639,771.605,771.605,0.000
773.000,75.000,0.811,0.811,771.605,771.605,0.000
774.000,75.000,1.990,1.990,771.605,771.605,0.000
775.000,75.000,2.338,2.338,771.605,771.605,0.000
776.000,75.000,6.550,6.550,771.605,771.605,0.000
777.000,75.000,0.842,0.842,771.605,771.605,0.000
778.000,75.000,2.409,2.409,771.605,771.605,0.000
779.000,75.000,7.022,7.022,771.605,771.605,0.000
780.000,75.000,2.335,2.335,771.605,771.605,0.000
781.000,75.000,1.235,1.235,771.605,771.605,0.000
782.000,75.000,1.998,1.998,771.605,771.605,0.000
783.000,75.000,3.147,3.147,771.605,771.605,0.000
784.000,75.000,0.896,0.896,771.605,771.605,0.000
785.000,75.000,1.900,1.900,771.605,771.605,0.000
786.000,75.000,4.781,4.781,771.605,771.605,0.000
787.000,75.000,2.377,2.377,771.605,771.605,0.000
788.000,75.000,1.153,1.153,771.605,771.605,0.000
789.000,75.000,4.704,4.704,771.605,771.605,0.000
790.000,75.000,3.379,3.379,771.605,771.605,0.000
791.000,75.000,1.568,1.568,771.605,771.605,0.000
792.000,75.000,0.721,0.721,771.605,771.605,0.000
793.000,75.000,2.308,2.308,771.605,771.605,0.000
794.000,75.000,3.134,3.134,771.605,771.605,0.000
795.000,75.000,1.168,1.168,771.605,771.605,0.000
796.000,75.000,0.974,0.974,771.605,771.605,0.000
797.000,75.000,3.875,3.875,771.605,771.605,0.000
798.000,75.000,2.446,2.446,771.605,771.605,0.000
799.000,75.000,1.760,1.760,771.605,771.605,0.000
800.000,75.000,2.007,2.007,771.605,771.605,0.000
801.000,75.000,3.400,3.400,771.605,771.605,0.000
802.000,75.000,0.999,0.999,771.605,771.605,0.000
803.000,75.000,0.769,0.769,771.605,771.605,0.000
804.000,75.000,3.136,3.136,771.605,771.605,0.000
805.000,75.000,4.089,4.089,771.605,771.605,0.000
806.000,75.000,1.514,1.514,771.605,771.605,0.000
807.000,75.000,1.503,1.503,771.605,771.605,0.000
808.000,75.000,3.213,3.213,771.605,771.605,0.000
809.000,75.000,2.105,2.105,771.605,771.605,0.000
810.000,75.000,0.912,0.912,771.605,771.605,0.000
811.000,75.000,3.199,3.199,771.605,771.605,0.000
812.000,75.000,3.152,3.152,771.605,771.605,0.000
813.000,75.000,1.518,1.518,771.605,771.605,0.000
814.000,75.000,0.993,0.993,771.605,771.605,0.000
815.000,75.000,3.278,3.278,771.605,771.605,0.000
816.000,75.000,3.526,3.526,771.605,771.605,0.000
817.000,75.000,5.553,5.553,771.605,771.605,0.000
818.000,75.000,1.883,1.883,771.605,771.605,0.000
819.000,75.000,4.042,4.042,771.605,771.605,0.000
820.000,75.000,2.422,2.422,771.605,771.605,0.000
821.000,75.000,0.784,0.784,771.605,771.605,0.000
822.000,75.000,3.915,3.915,771.605,771.605,0.000
823.000,75.000,4.350,4.350,771.605,771.605,0.000
824.000,75.000,1.486,1.486,771.605,771.605,0.000
825.000,75.000,0.960,0.960,771.605,771.605,0.000
826.000,75.000,3.496,3.496,771.605,771.605,0.000
827.000,75.000,3.010,3.010,771.605,771.605,0.000
828.000,75.000,0.697,0.697,771.605,771.605,0.000
829.000,75.000,1.672,1.672,771.605,771.605,0.000
830.000,75.000,3.650,3.650,771.605,771.605,0.000
831.000,75.000,2.021,2.021,771.605,771.605,0.000
832.000,75.000,1.702,1.702,771.605,771.605,0.000
833.000,75.000,2.933,2.933,771.605,771.605,0.000
834.000,75.000,2.773,2.773,771.605,771.605,0.000
835.000,75.000,1.461,1.461,771.605,771.605,0.000
836.000,75.000,1.669,1.669,771.605,771.605,0.000
837.000,75.000,2.750,2.750,771.605,771.605,0.000
838.000,75.000,2.731,2.731,771.605,771.605,0.000
839.000,75.000,1.195,1.195,771.605,771.605,0.000
840.000,75.000,2.348,2.348,771.605,771.605,0.000
841.000,75.000,3.480,3.480,771.605,771.605,0.000
842.000,75.000,5.253,5.253,771.605,771.605,0.000
843.000,75.000,0.971,0.971,771.605,771.605,0.000
844.000,75.000,2.881,2.881,771.605,771.605,0.000
845.000,75.000,7.440,7.440,771.605,771.605,0.000
846.000,75.000,1.770,1.770,771.605,771.605,0.000
847.000,75.000,1.356,1.356,771.605,771.605,0.000
848.000,75.000,2.264,2.264,771.605,771.605,0.000
849.000,75.000,3.380,3.380,771.605,771.605,0.000
850.000,75.000,0.611,0.611,771.605,771.605,0.000
851.000,75.000,2.451,2.451,771.605,771.605,0.000
852.000,75.000,4.203,4.203,771.605,771.605,0.000
853.000,75.000,2.549,2.549,771.605,771.605,0.000
854.000,75.000,1.059,1.059,771.605,771.605,0.000
855.000,75.000,5.665,5.665,771.605,771.605,0.000
856.000,75.000,3.104,3.104,771.605,771.605,0.000
857.000,75.000,4.269,4.269,771.605,771.605,0.000
858.000,75.000,1.358,1.358,771.605,771.605,0.000
859.000,75.000,3.416,3.416,771.605,771.605,0.000
860.000,75.000,2.724,2.724,771.605,771.605,0.000
861.000,75.000,1.381,1.381,771.605,771.605,0.000
862.000,75.000,1.796,1.796,771.605,771.605,0.000
863.000,75.000,3.986,3.986,771.605,771.605,0.000
864.000,75.000,2.465,2.465,771.605,771.605,0.000
865.000,75.000,1.183,1.183,771.605,771.605,0.000
866.000,75.000,3.588,3.588,771.605,771.605,0.000
867.000,75.000,4.279,4.279,771.605,771.605,0.000
868.000,75.000,0.691,0.691,771.605,771.605,0.000
869.000,75.000,2.258,2.258,771.605,771.605,0.000
870.000,75.000,3.408,3.408,771.605,771.605,0.000
871.000,75.000,2.822,2.822,771.605,771.605,0.000
872.000,75.000,0.535,0.535,771.605,771.605,0.000
873.000,75.000,3.153,3.153,771.605,771.605,0.000
874.000,75.000,4.051,4.051,771.605,771.605,0.000
875.000,75.000,1.225,1.225,771.605,771.605,0.000
876.000,75.000,2.153,2.153,771.605,771.605,0.000
877.000,75.000,2.787,2.787,771.605,771.605,0.000
878.000,75.000,2.614,2.614,771.605,771.605,0.000
879.000,75.000,1.426,1.426,771.605,771.605,0.000
880.000,75.000,1.415,1.415,771.605,771.605,0.000
881.000,75.000,3.808,3.808,771.605,771.605,0.000
882.000,75.000,3.441,3.441,771.605,771.605,0.000
883.000,75.000,4.588,4.588,771.605,771.605,0.000
884.000,75.000,2.524,2.524,771.605,771.605,0.000
885.000,75.000,3.086,3.086,771.605,771.605,0.000
886.000,75.000,6.356,6.356,771.605,771.605,0.000
887.000,75.000,0.669,0.669,771.605,771.605,0.000
888.000,75.000,2.988,2.988,771.605,771.605,0.000
889.000,75.000,2.832,2.832,771.605,771.605,0.000
890.000,75.000,1.066,1.066,771.605,771.605,0.000
891.000,75.000,1.532,1.532,771.605,771.605,0.000
892.000,75.000,3.025,3.025,771.605,771.605,0.000
893.000,75.000,4.016,4.016,771.605,771.605,0.000
894.000,75.000,1.094,1.094,771.605,771.605,0.000
895.000,75.000,2.206,2.206,771.605,771.605,0.000
896.000,75.000,6.316,6.316,771.605,771.605,0.000
897.000,75.000,1.809,1.809,771.605,771.605,0.000
898.000,75.000,1.159,1.159,771.605,771.605,0.000
899.000,75.000,7.629,7.629,771.605,771.605,0.000
900.000,75.000,3.082,3.082,771.605,771.605,0.000
901.000,75.000,1.661,1.661,771.605,771.605,0.000
902.000,75.000,2.243,2.243,771.605,771.605,0.000
903.000,75.000,3.679,3.679,771.605,771.605,0.000
904.000,75.000,3.102,3.102,771.605,771.605,0.000
905.000,75.000,2.389,2.389,771.605,771.605,0.000
906.000,75.000,3.569,3.569,771.605,771.605,0.000
907.000,75.000,4.801,4.801,771.605,771.605,0.000
908.000,75.000,2.142,2.142,771.605,771.605,0.000
909.000,75.000,1.703,1.703,771.605,771.605,0.000
910.000,75.000,3.314,3.314,771.605,771.605,0.000
911.000,75.000,2.944,2.944,771.605,771.605,0.000
912.000,75.000,0.973,0.973,771.605,771.605,0.000
913.000,75.000,1.409,1.409,771.605,771.605,0.000
914.000,75.000,9.216,9.216,771.605,771.605,0.000
915.000,75.000,2.808,2.808,771.605,771.605,0.000
916.000,75.000,0.941,0.941,771.605,771.605,0.000
917.000,75.000,2.406,2.406,771.605,771.605,0.000
918.000,75.000,3.498,3.498,771.605,771.605,0.000
919.000,75.000,1.228,1.228,771.605,771.605,0.000
920.000,75.000,0.922,0.922,771.605,771.605,0.000
