# t(s), cv(%), R(US$), iR(US$), C(US$), iC(US$), d
41000.000,75.000,864505.196,864505.196,45638856.681,317129.630,0.000
41100.000,75.000,868403.307,868403.307,45639628.286,317901.235,0.000
41200.000,75.000,869155.700,869155.700,45640399.891,318672.840,0.000
41300.000,75.000,871751.133,871751.133,45641171.495,319444.444,0.000
41400.000,75.000,874312.300,874312.300,45641943.100,320216.049,0.000
41500.000,75.000,875708.021,875708.021,45642714.705,320987.654,0.000
41600.000,75.000,877450.010,877450.010,45643486.310,321759.259,0.000
41700.000,75.000,879275.120,879275.120,45644257.915,322530.864,0.000
41800.000,75.000,882034.553,882034.553,45645029.520,323302.469,0.000
41900.000,75.000,882670.049,882670.049,45645801.125,324074.074,0.000
42000.000,75.000,884655.242,884655.242,45646572.730,324845.679,0.000
42100.000,75.000,888289.627,888289.627,45647344.335,325617.284,0.000
42200.000,75.000,890007.785,890007.785,45648115.940,326388.889,0.000
42300.000,75.000,891306.690,891306.690,45648887.545,327160.494,0.000
42400.000,75.000,895003.483,895003.483,45649659.150,327932.099,0.000
42500.000,75.000,897323.406,897323.406,45650430.755,328703.704,0.000
42600.000,75.000,900278.137,900278.137,45651202.360,329475.309,0.000
42700.000,75.000,901497.046,901497.046,45651973.965,330246.914,0.000
42800.000,75.000,904144.051,904144.051,45652745.570,331018.519,0.000
42900.000,75.000,907001.706,907001.706,45653517.175,331790.123,0.000
43000.000,75.000,907687.544,907687.544,45654288.779,332561.728,0.000
43100.000,75.000,909334.640,909334.640,45655060.384,333333.333,0.000
43200.000,75.000,913445.339,913445.339,45655831.989,334104.938,0.000
43300.000,75.000,914579.804,914579.804,45656603.594,334876.543,0.000
43400.000,75.000,916182.684,916182.684,45657375.199,335648.148,0.000
43500.000,75.000,918021.123,918021.123,45658146.804,336419.753,0.000
43600.000,75.000,921896.891,921896.891,45658918.409,337191.358,0.000
43700.000,75.000,922906.093,922906.093,45659690.014,337962.963,0.000
43800.000,75.000,924529.349,924529.349,45660461.619,338734.568,0.000
43900.000,75.000,929490.904,929490.904,45661233.224,339506.173,0.000
44000.000,75.000,932326.162,932326.162,45662004.829,340277.778,0.000
44100.000,75.000,933311.775,933311.775,45662776.434,341049.383,0.000
44200.000,75.000,934648.232,934648.232,45663548.039,341820.988,0.000
44300.000,75.000,937603.441,937603.441,45664319.644,342592.593,0.000
44400.000,75.000,938989.241,938989.241,45665091.249,343364.198,0.000
44500.000,75.000,939552.700,939552.700,45665862.854,344135.802,0.000
44600.000,75.000,942482.200,942482.200,45666634.458,344907.407,0.000
44700.000,75.000,945721.219,945721.219,45667406.063,345679.012,0.000
44800.000,75.000,946874.723,946874.723,45668177.668,346450.617,0.000
44900.000,75.000,947816.679,947816.679,45668949.273,347222.222,0.000
45000.000,75.000,951341.676,951341.676,45669720.878,347993.827,0.000
45100.000,75.000,954215.997,954215.997,45670492.483,348765.432,0.000
45200.000,75.000,955221.590,955221.590,45671264.088,349537.037,0.000
45300.000,75.000,957069.029,957069.029,45672035.693,350308.642,0.000
45400.000,75.000,959768.771,959768.771,45672807.298,351080.247,0.000
45500.000,75.000,961923.679,961923.679,45673578.903,351851.852,0.000
45600.000,75.000,962560.469,962560.469,45674350.508,352623.457,0.000
45700.000,75.000,965756.644,965756.644,45675122.113,353395.062,0.000
45800.000,75.000,969329.271,969329.271,45675893.718,354166.667,0.000
45900.000,75.000,970011.255,970011.255,45676665.323,354938.272,0.000
46000.000,75.000,971413.293,971413.293,45677436.928,355709.877,0.000
46100.000,75.000,974973.086,974973.086,45678208.533,356481.481,0.000
46200.000,75.000,977454.870,977454.870,45678980.138,357253.086,0.000
46300.000,75.000,978147.594,978147.594,45679751.742,358024.691,0.000
46400.000,75.000,980318.426,980318.426,45680523.347,358796.296,0.000
46500.000,75.000,984586.151,984586.151,45681294.952,359567.901,0.000
46600.000,75.000,985888.083,985888.083,45682066.557,360339.506,0.000
46700.000,75.000,987067.439,987067.439,45682838.162,361111.111,0.000
46800.000,75.000,989416.042,989416.042,45683609.767,361882.716,0.000
46900.000,75.000,991434.445,991434.445,45684381.372,362654.321,0.000
47000.000,75.000,992815.030,992815.030,45685152.977,363425.926,0.000
47100.000,75.000,994143.961,994143.961,45685924.582,364197.531,0.000
47200.000,75.000,996718.883,996718.883,45686696.187,364969.136,0.000
47300.000,75.000,998998.106,998998.106,45687467.792,365740.741,0.000
47400.000,75.000,999856.111,999856.111,45688239.397,366512.346,0.000
47500.000,75.000,1002939.780,1002939.780,45689011.002,367283.951,0.000
47600.000,75.000,1005430.439,1005430.439,45689782.607,368055.556,0.000
47700.000,75.000,1008747.149,1008747.149,45690554.212,368827.160,0.000
47800.000,75.000,1009788.971,1009788.971,45691325.817,369598.765,0.000
47900.000,75.000,1012039.170,1012039.170,45692097.422,370370.370,0.000
48000.000,75.000,1021666.547,1021666.547,45692869.026,371141.975,0.000
48100.000,75.000,1022877.628,1022877.628,45693640.631,371913.580,0.000
48200.000,75.000,1024625.163,1024625.163,45694412.236,372685.185,0.000
48300.000,75.000,1026730.092,1026730.092,45695183.841,373456.790,0.000
48400.000,75.000,1030106.405,1030106.405,45695955.446,374228.395,0.000
48500.000,75.000,1030939.032,1030939.032,45696727.051,375000.000,0.000
48600.000,75.000,1032421.025,1032421.025,45697498.656,375771.605,0.000
48700.000,75.000,1035776.313,1035776.313,45698270.261,376543.210,0.000
48800.000,75.000,1036654.290,1036654.290,45699041.866,377314.815,0.000
48900.000,75.000,1037663.526,1037663.526,45699813.471,378086.420,0.000
49000.000,75.000,1042316.144,1042316.144,45700585.076,378858.025,0.000
49100.000,75.000,1044385.961,1044385.961,45701356.681,379629.630,0.000
49200.000,75.000,1045958.522,1045958.522,45702128.286,380401.235,0.000
49300.000,75.000,1047195.389,1047195.389,45702899.891,381172.840,0.000
49400.000,75.000,1049853.799,1049853.799,45703671.496,381944.444,0.000
49500.000,75.000,1051700.665,1051700.665,45704443.101,382716.049,0.000
49600.000,75.000,1052667.878,1052667.878,45705214.706,383487.654,0.000
49700.000,75.000,1055482.959,1055482.959,45705986.310,384259.259,0.000
49800.000,75.000,1057926.510,1057926.510,45706757.915,385030.864,0.000
49900.000,75.000,1060079.314,1060079.314,45707529.520,385802.469,0.000
50000.000,75.000,1061536.236,1061536.236,45708301.125,386574.074,0.000
50100.000,75.000,1064340.274,1064340.274,45709072.730,387345.679,0.000
50200.000,75.000,1067622.118,1067622.118,45709844.335,388117.284,0.000
50300.000,75.000,1068345.433,1068345.433,45710615.940,388888.889,0.000
50400.000,75.000,1069550.780,1069550.780,45711387.545,389660.494,0.000
50500.000,75.000,1078560.950,1078560.950,45712159.150,390432.099,0.000
50600.000,75.000,1079594.312,1079594.312,45712930.755,391203.704,0.000
50700.000,75.000,1080218.192,1080218.192,45713702.360,391975.309,0.000
50800.000,75.000,1083023.789,1083023.789,45714473.965,392746.914,0.000
50900.000,75.000,1086682.977,1086682.977,45715245.570,393518.519,0.000
51000.000,75.000,1087497.784,1087497.784,45716017.175,394290.123,0.000
51100.000,75.000,1088336.209,1088336.209,45716788.780,395061.728,0.000
51200.000,75.000,1091166.434,1091166.434,45717560.385,395833.333,0.000
51300.000,75.000,1093276.764,1093276.764,45718331.989,396604.938,0.000
51400.000,75.000,1093589.697,1093589.697,45719103.594,397376.543,0.000
51500.000,75.000,1094909.453,1094909.453,45719875.199,398148.148,0.000
51600.000,75.000,1097316.003,1097316.003,45720646.804,398919.753,0.000
51700.000,75.000,1099042.920,1099042.920,45721418.409,399691.358,0.000
51800.000,75.000,1099591.492,1099591.492,45722190.014,400462.963,0.000
51900.000,75.000,1101985.999,1101985.999,45722961.619,401234.568,0.000
52000.000,75.000,1104447.905,1104447.905,45723733.224,402006.173,0.000
52100.000,75.000,1109141.429,1109141.429,45724504.829,402777.778,0.000
52200.000,75.000,1110359.981,1110359.981,45725276.434,403549.383,0.000
52300.000,75.000,1113771.271,1113771.271,45726048.039,404320.988,0.000
52400.000,75.000,1115892.132,1115892.132,45726819.644,405092.593,0.000
52500.000,75.000,1116714.232,1116714.232,45727591.249,405864.198,0.000
52600.000,75.000,1118629.042,1118629.042,45728362.854,406635.802,0.000
52700.000,75.000,1121355.012,1121355.012,45729134.459,407407.407,0.000
52800.000,75.000,1122423.377,1122423.377,45729906.064,408179.012,0.000
52900.000,75.000,1123156.443,1123156.443,45730677.669,408950.617,0.000
53000.000,75.000,1125131.204,1125131.204,45731449.273,409722.222,0.000
53100.000,75.000,1129460.544,1129460.544,45732220.878,410493.827,0.000
53200.000,75.000,1130920.467,1130920.467,45732992.483,411265.432,0.000
53300.000,75.000,1132110.310,1132110.310,45733764.088,412037.037,0.000
53400.000,75.000,1134656.715,1134656.715,45734535.693,412808.642,0.000
53500.000,75.000,1136724.910,1136724.910,45735307.298,413580.247,0.000
53600.000,75.000,1137643.469,1137643.469,45736078.903,414351.852,0.000
53700.000,75.000,1139701.715,1139701.715,45736850.508,415123.457,0.000
53800.000,75.000,1142748.957,1142748.957,45737622.113,415895.062,0.000
53900.000,75.000,1143887.442,1143887.442,45738393.718,416666.667,0.000
54000.000,75.000,1144710.227,1144710.227,45739165.323,417438.272,0.000
54100.000,75.000,1147896.223,1147896.223,45739936.928,418209.877,0.000
54200.000,75.000,1150453.826,1150453.826,45740708.533,418981.481,0.000
54300.000,75.000,1151652.128,1151652.128,45741480.138,419753.086,0.000
54400.000,75.000,1153317.254,1153317.254,45742251.743,420524.691,0.000
54500.000,75.000,1155557.025,1155557.025,45743023.348,421296.296,0.000
54600.000,75.000,1161469.950,1161469.950,45743794.953,422067.901,0.000
54700.000,75.000,1162168.408,1162168.408,45744566.557,422839.506,0.000
54800.000,75.000,1163555.247,1163555.247,45745338.162,423611.111,0.000
54900.000,75.000,1170596.392,1170596.392,45746109.767,424382.716,0.000
55000.000,75.000,1172462.561,1172462.561,45746881.372,425154.321,0.000
55100.000,75.000,1173872.940,1173872.940,45747652.977,425925.926,0.000
55200.000,75.000,1175329.582,1175329.582,45748424.582,426697.531,0.000
55300.000,75.000,1178057.584,1178057.584,45749196.187,427469.136,0.000
55400.000,75.000,1178771.832,1178771.832,45749967.792,428240.741,0.000
55500.000,75.000,1180208.163,1180208.163,45750739.397,429012.346,0.000
55600.000,75.000,1184105.487,1184105.487,45751511.002,429783.951,0.000
55700.000,75.000,1186385.333,1186385.333,45752282.607,430555.556,0.000
55800.000,75.000,1187076.898,1187076.898,45753054.212,431327.160,0.000
55900.000,75.000,1189878.015,1189878.015,45753825.817,432098.765,0.000
56000.000,75.000,1192653.322,1192653.322,45754597.422,432870.370,0.000
56100.000,75.000,1193701.319,1193701.319,45755369.027,433641.975,0.000
56200.000,75.000,1194594.205,1194594.205,45756140.632,434413.580,0.000
56300.000,75.000,1196836.951,1196836.951,45756912.237,435185.185,0.000
56400.000,75.000,1199252.689,1199252.689,45757683.841,435956.790,0.000
56500.000,75.000,1200403.277,1200403.277,45758455.446,436728.395,0.000
56600.000,75.000,1201964.163,1201964.163,45759227.051,437500.000,0.000
56700.000,75.000,1205407.012,1205407.012,45759998.656,438271.605,0.000
56800.000,75.000,1207232.615,1207232.615,45760770.261,439043.210,0.000
56900.000,75.000,1208343.994,1208343.994,45761541.866,439814.815,0.000
57000.000,75.000,1210790.494,1210790.494,45762313.471,440586.420,0.000
57100.000,75.000,1216025.745,1216025.745,45763085.076,441358.025,0.000
57200.000,75.000,1216955.396,1216955.396,45763856.681,442129.630,0.000
57300.000,75.000,1217581.747,1217581.747,45764628.286,442901.235,0.000
57400.000,75.000,1220663.113,1220663.113,45765399.891,443672.840,0.000
57500.000,75.000,1223093.160,1223093.160,45766171.496,444444.444,0.000
57600.000,75.000,1223724.236,1223724.236,45766943.101,445216.049,0.000
57700.000,75.000,1225725.657,1225725.657,45767714.706,445987.654,0.000
57800.000,75.000,1228405.882,1228405.882,45768486.311,446759.259,0.000
57900.000,75.000,1229833.963,1229833.963,45769257.916,447530.864,0.000
58000.000,75.000,1231547.907,1231547.907,45770029.520,448302.469,0.000
58100.000,75.000,1233771.989,1233771.989,45770801.125,449074.074,0.000
58200.000,75.000,1236916.644,1236916.644,45771572.730,449845.679,0.000
58300.000,75.000,1238031.686,1238031.686,45772344.335,450617.284,0.000
58400.000,75.000,1238936.045,1238936.045,45773115.940,451388.889,0.000
58500.000,75.000,1242175.555,1242175.555,45773887.545,452160.494,0.000
58600.000,75.000,1244378.130,1244378.130,45774659.150,452932.099,0.000
58700.000,75.000,1245811.702,1245811.702,45775430.755,453703.704,0.000
58800.000,75.000,1247203.954,1247203.954,45776202.360,454475.309,0.000
58900.000,75.000,1249523.303,1249523.303,45776973.965,455246.914,0.000
59000.000,75.000,1254711.948,1254711.948,45777745.570,456018.519,0.000
59100.000,75.000,1255477.744,1255477.744,45778517.175,456790.123,0.000
59200.000,75.000,1258193.771,1258193.771,45779288.780,457561.728,0.000
59300.000,75.000,1260457.010,1260457.010,45780060.385,458333.333,0.000
59400.000,75.000,1261678.165,1261678.165,45780831.990,459104.938,0.000
59500.000,75.000,1262884.327,1262884.327,45781603.595,459876.543,0.000
59600.000,75.000,1264808.417,1264808.417,45782375.200,460648.148,0.000
59700.000,75.000,1269404.916,1269404.916,45783146.804,461419.753,0.000
59800.000,75.000,1270045.453,1270045.453,45783918.409,462191.358,0.000
59900.000,75.000,1271316.488,1271316.488,45784690.014,462962.963,0.000
60000.000,75.000,1273699.556,1273699.556,45785461.619,463734.568,0.000
60100.000,75.000,1275717.413,1275717.413,45786233.224,464506.173,0.000
60200.000,75.000,1276638.048,1276638.048,45787004.829,465277.778,0.000
60300.000,75.000,1278592.072,1278592.072,45787776.434,466049.383,0.000
60400.000,75.000,1281137.876,1281137.876,45788548.039,466820.988,0.000
60500.000,75.000,1282419.779,1282419.779,45789319.644,467592.593,0.000
60600.000,75.000,1283668.505,1283668.505,45790091.249,468364.198,0.000
60700.000,75.000,1286715.940,1286715.940,45790862.854,469135.802,0.000
60800.000,75.000,1288832.324,1288832.324,45791634.459,469907.407,0.000
60900.000,75.000,1289698.654,1289698.654,45792406.064,470679.012,0.000
61000.000,75.000,1291570.616,1291570.616,45793177.669,471450.617,0.000
61100.000,75.000,1294266.043,1294266.043,45793949.274,472222.222,0.000
61200.000,75.000,1297957.420,1297957.420,45794720.879,472993.827,0.000
61300.000,75.000,1298459.370,1298459.370,45795492.484,473765.432,0.000
61400.000,75.000,1299748.759,1299748.759,45796264.088,474537.037,0.000
61500.000,75.000,1301833.349,1301833.349,45797035.693,475308.642,0.000
61600.000,75.000,1303222.342,1303222.342,45797807.298,476080.247,0.000
61700.000,75.000,1304204.035,1304204.035,45798578.903,476851.852,0.000
61800.000,75.000,1307417.966,1307417.966,45799350.508,477623.457,0.000
61900.000,75.000,1309731.341,1309731.341,45800122.113,478395.062,0.000
62000.000,75.000,1310234.112,1310234.112,45800893.718,479166.667,0.000
62100.000,75.000,1312347.093,1312347.093,45801665.323,479938.272,0.000
62200.000,75.000,1314329.652,1314329.652,45802436.928,480709.877,0.000
62300.000,75.000,1315390.115,1315390.115,45803208.533,481481.481,0.000
62400.000,75.000,1316064.486,1316064.486,45803980.138,482253.086,0.000
62500.000,75.000,1319781.180,1319781.180,45804751.743,483024.691,0.000
62600.000,75.000,1322195.168,1322195.168,45805523.348,483796.296,0.000
62700.000,75.000,1323692.502,1323692.502,45806294.953,484567.901,0.000
62800.000,75.000,1325685.603,1325685.603,45807066.558,485339.506,0.000
62900.000,75.000,1328357.625,1328357.625,45807838.163,486111.111,0.000
63000.000,75.000,1330550.091,1330550.091,45808609.768,486882.716,0.000
63100.000,75.000,1331491.424,1331491.424,45809381.372,487654.321,0.000
63200.000,75.000,1334296.055,1334296.055,45810152.977,488425.926,0.000
63300.000,75.000,1337995.410,1337995.410,45810924.582,489197.531,0.000
63400.000,75.000,1340568.768,1340568.768,45811696.187,489969.136,0.000
63500.000,75.000,1341440.131,1341440.131,45812467.792,490740.741,0.000
63600.000,75.000,1344030.061,1344030.061,45813239.397,491512.346,0.000
63700.000,75.000,1348008.001,1348008.001,45814011.002,492283.951,0.000
63800.000,75.000,1348538.631,1348538.631,45814782.607,493055.556,0.000
63900.000,75.000,1349909.915,1349909.915,45815554.212,493827.160,0.000
64000.000,75.000,1354750.383,1354750.383,45816325.817,494598.765,0.000
64100.000,75.000,1356783.559,1356783.559,45817097.422,495370.370,0.000
64200.000,75.000,1357837.628,1357837.628,45817869.027,496141.975,0.000
64300.000,75.000,1360593.214,1360593.214,45818640.632,496913.580,0.000
64400.000,75.000,1363644.371,1363644.371,45819412.237,497685.185,0.000
64500.000,75.000,1364666.689,1364666.689,45820183.842,498456.790,0.000
64600.000,75.000,1366635.504,1366635.504,45820955.447,499228.395,0.000
64700.000,75.000,1369298.186,1369298.186,45821727.051,500000.000,0.000
64800.000,75.000,1371535.000,1371535.000,45822498.656,500771.605,0.000
64900.000,75.000,1372305.094,1372305.094,45823270.261,501543.210,0.000
65000.000,75.000,1373876.906,1373876.906,45824041.866,502314.815,0.000
65100.000,75.000,1377194.375,1377194.375,45824813.471,503086.420,0.000
65200.000,75.000,1379006.783,1379006.783,45825585.076,503858.025,0.000
